timestamp,gaze2d_x,gaze2d_y,pupildiameter,Corrected_Gaze_X,Corrected_Gaze_Y,Velocity_Y,Amplitude_X
0.018298,0.4908,0.5062,3.5990000000000006,790.8755925488099,99.76929880581747,3642.1671425392337,43.83367298743815
0.038278,0.4931,0.5221,3.0830000000000006,823.039131173407,172.53979831375136,3642.1671425392337,127.75282416829941
0.058371,0.4941,0.5193,3.011000000000001,827.9046744859938,159.4934163449043,649.2998541206924,127.75282416829941
0.078351,0.4946,0.5182,2.9790000000000005,830.6190861020755,154.35040232605297,257.40810905161743,127.75282416829941
0.098444,0.4929,0.5055,3.229000000000001,805.9562168109392,96.20295227678662,2893.9157940211194,128.62965775485281
0.118423,0.4966,0.4986,3.3770000000000007,827.2069746037464,63.84937999498652,1619.3789620001053,128.62965775485281
0.138516,0.4963,0.5002,3.3250000000000006,826.4607995081037,71.25974289842361,368.80321024421886,128.62965775485281
0.158496,0.4966,0.5016,3.266000000000001,830.0233742016394,77.65114965070961,319.8902278421423,128.62965775485281
0.178589,0.4968,0.5036,3.2160000000000006,833.3998105210262,86.8193833631567,456.2899374133823,128.62965775485281
0.198568,0.4965,0.5025,3.1960000000000006,830.1188757872792,81.80815357644269,250.8248554339062,128.62965775485281
0.218661,0.4965,0.5041,3.1180000000000008,831.6209555728224,89.16909739282846,366.3436926484731,128.62965775485281
0.238641,0.4971,0.5026,3.0900000000000007,834.709265536248,82.16937439086405,350.33648658480547,128.62965775485281
0.258734,0.4971,0.502,3.0800000000000005,834.1459856166689,79.40902045971961,137.3788847431659,128.62965775485281
0.298806,0.4919,0.6335,2.7170000000000005,918.6284167171093,685.2431878777966,15118.64063231376,139.99724412823798
0.318785,0.4909,0.6409,2.714000000000001,918.0813527879595,719.4522833187525,1712.2526373169821,525.2470678339841
0.338878,0.49,0.6457,2.7160000000000006,915.8428275010306,741.6833720290642,1106.4096307326777,525.2470678339841
0.358858,0.4754,0.6282,2.7240000000000006,789.9987589622565,663.5781112738655,3909.1722099699073,525.2470678339841
0.37895,0.4834,0.6376,2.7250000000000005,858.7769412006214,705.5058138737504,2086.7859147862296,525.2470678339841
0.398931,0.4834,0.6396,2.7190000000000007,860.6545409325513,714.7069936442322,460.49646016124177,525.2470678339841
0.419023,0.4846,0.6401,2.7250000000000005,870.1169603902777,716.809612238646,104.64954182827981,525.2470678339841
0.439003,0.4848,0.6419,2.7130000000000005,873.3056367364711,725.0577279740451,412.8186053753302,525.2470678339841
0.459096,0.4857,0.6427,2.714000000000001,880.8014412728021,728.5899426210831,175.7932935369538,525.2470678339841
0.479075,0.4866,0.6449,2.7110000000000007,889.611565621482,738.5629831074575,499.1761592859725,525.2470678339841
0.499168,0.4882,0.6469,2.7160000000000006,903.479858053071,747.5005944136633,444.81218863314433,525.2470678339841
0.519148,0.4896,0.6456,2.7130000000000005,912.7512743395187,741.2892051566087,310.8803431959268,525.2470678339841
0.539241,0.4914,0.6496,2.714000000000001,929.9960030904945,759.3950501752615,901.102126046531,525.2470678339841
0.559221,0.4328,0.5579,2.6750000000000007,404.7489352565103,347.1741527027757,20631.676550174467,525.2470678339841
0.579313,0.4385,0.6199,2.7600000000000007,505.6713696888478,631.4717629337301,14149.791470782126,525.2470678339841
0.599293,0.4416,0.6158,2.8080000000000007,525.0542573439843,612.0986805047078,969.6237451963144,525.2470678339841
0.619386,0.4416,0.6195,2.7430000000000008,528.5278168480531,629.1208630800993,847.1697892495646,525.2470678339841
0.639365,0.4418,0.6173,2.7620000000000005,527.9612937303891,618.9666192745344,508.24584841908455,1047.5499752614683
0.659458,0.4429,0.6165,2.7740000000000005,535.4538550686334,615.1049440471525,192.19007750868263,1047.5499752614683
0.679438,0.4441,0.6161,2.7780000000000005,544.0713546469924,613.0670317448485,101.99761272792763,1047.5499752614683
0.699531,0.4444,0.6156,2.7780000000000005,545.8502095951962,610.7173177151767,116.94192154838778,1047.5499752614683
0.71951,0.4443,0.6159,2.7840000000000007,545.3824312612564,612.1139677097658,69.90590092542668,1047.5499752614683
0.739603,0.444,0.6161,2.7940000000000005,543.3219363532635,613.0835047738656,48.25247917681614,1047.5499752614683
0.759583,0.4369,0.6055,2.803000000000001,480.16195891929965,565.4868370505369,2382.215601768202,1047.5499752614683
0.779676,0.4404,0.6095,2.8140000000000005,510.14679866366305,583.3126405758967,887.1648596705203,1047.5499752614683
0.799655,0.4436,0.6055,2.8220000000000005,530.3729845991247,564.3831441063817,947.4696666257092,663.40418176617
0.819748,0.4429,0.6054,2.890000000000001,525.0331765564274,564.0383963209779,17.157606400427838,761.9607423967814
0.839728,0.4341,0.5902,2.886000000000001,444.8146087456371,495.55905661883344,3427.394379486709,792.0769316636188
0.85982,0.4391,0.6006,2.863000000000001,492.04904203810565,542.581539974477,2340.3585185966326,792.0769316636188
0.8798,0.3779,0.4398,4.702000000000001,-117.5539721709738,-187.11181981370805,36521.18917858785,792.0769316636188
0.899893,0.4022,0.5854,3.829000000000001,201.24393368954225,478.73112142617856,33138.05510575254,795.7398727399236
0.919873,0.428,0.6407,3.1550000000000007,446.5094860593931,728.8937005935522,12520.649607976662,795.7398727399236
0.959945,0.4029,0.589,3.806000000000001,209.86954126311502,495.17793380992543,5832.3958570479845,795.7398727399236
