timestamp,gaze2d_x,gaze2d_y,pupildiameter,Corrected_Gaze_X,Corrected_Gaze_Y,Velocity_Y,Amplitude_X
25.592379,0.4842,0.4935,3.4340000000000006,648.9662097844007,375.40033755422564,179.20200531760221,280.64438193338356
25.612473,0.4841,0.4937,3.4330000000000007,648.3602094868156,376.2318684011025,41.38204672423705,280.72633783566926
25.632452,0.4832,0.4875,3.4450000000000007,639.6279707171284,353.7537114058823,1125.089193414132,280.72633783566926
25.652544,0.4833,0.4872,3.440000000000001,640.1929930635706,352.5476563762918,60.02662898619464,280.72633783566926
25.672525,0.4938,0.5093,3.2470000000000008,721.4845212525256,426.6568402039236,3708.9827249700593,280.72633783566926
25.692617,0.5207,0.5404,3.233000000000001,919.2888818230849,520.9460735181849,4692.874443274421,280.72633783566926
25.712597,0.5201,0.5399,3.279000000000001,914.9562548681474,519.5683474933091,68.95525650028694,280.72633783566926
25.73269,0.5202,0.5411,3.238000000000001,916.1359464817319,523.9801552044269,219.56938790211026,280.72633783566926
25.752669,0.5205,0.5411,3.218000000000001,918.1998150813429,523.7327077600801,12.385376863046119,285.43170152716175
25.772763,0.5204,0.5415,3.205000000000001,917.6757706860435,525.3132869723843,78.6592620834169,285.7272161547189
25.792742,0.5201,0.5421,3.2390000000000008,915.8577697932892,527.8078795130143,124.86073079884501,285.7272161547189
25.812834,0.5202,0.5424,3.222000000000001,916.6686598465881,528.848969579707,51.81614904901573,285.7272161547189
25.832814,0.5207,0.5428,3.2070000000000007,920.272352650512,529.9346539033179,54.33855473527682,289.34824689775587
25.852907,0.5207,0.543,3.201000000000001,920.3543085527976,530.683702268746,37.27907059314589,291.5350493507967
25.872887,0.5196,0.5429,3.1950000000000007,912.7458124030795,531.2164853819697,26.665821482671536,293.80380770612146
25.892979,0.5195,0.5427,3.197000000000001,911.9759003009231,530.5499194979907,33.1756860431509,293.23878535967924
25.91296,0.5197,0.5426,3.1920000000000006,913.3108347495217,530.0104303523792,27.00010738258508,211.94725717072424
25.933052,0.5195,0.5426,3.1920000000000006,911.9349223497802,530.175395315277,8.21047993717891,21.496856073469644
25.953032,0.52,0.542,3.1920000000000006,915.1288356422765,527.5158378117492,133.11098616255143,21.496856073469644
25.973125,0.52,0.5418,3.189000000000001,915.0468797399908,526.7667894463211,37.27907059314589,21.496856073469644
25.993104,0.5222,0.5293,3.174000000000001,925.0596722442901,478.13665201521167,2434.0626373247487,24.552864470065288
26.013197,0.5221,0.5317,3.1750000000000007,925.3551868718473,487.207714881793,451.4538827741029,26.57575511853338
26.033177,0.5215,0.5356,3.1830000000000007,922.8255897671934,502.3090528963278,755.8227234503123,30.097492020171558
26.05327,0.5217,0.5356,3.1840000000000006,924.2015021669349,502.1440879334298,8.21007131329261,30.53958051318523
26.073249,0.5224,0.5355,3.186000000000001,928.9762176148843,501.19218638057396,47.64510500304564,58.02551952641761
26.093342,0.5227,0.5358,3.193000000000001,931.1630200679251,502.0683114843689,43.603498919772086,162.8099889116247
26.113322,0.523,0.5363,3.190000000000001,933.4317784232499,503.69348495359145,81.34001347460053,172.50599367298264
26.133414,0.5229,0.5365,3.1910000000000007,932.8257781256652,504.52501580046805,41.38616598032436,172.50599367298264
26.153394,0.5226,0.5379,3.1910000000000007,931.3356008420528,510.0158018028094,274.8141142312936,172.50599367298264
26.173487,0.5227,0.5381,3.1950000000000007,932.1055129442093,510.6823676867882,33.174034936481675,172.50599367298264
26.193467,0.5204,0.5381,3.2030000000000007,916.2825203471884,512.5794647601128,94.94980346971653,172.50599367298264
