timestamp,gaze2d_x,gaze2d_y,pupildiameter,Corrected_Gaze_X,Corrected_Gaze_Y,Velocity_Y,Amplitude_X
1.559729,0.5028,0.7105,2.928000000000001,942.6363724610337,962.37847211694,138.78704147991144,87.12091751031949
1.579821,0.5033,0.7111,2.948000000000001,946.8972619983479,965.0949569345057,135.20231025113193,87.12091751031949
1.599801,0.5041,0.711,2.9590000000000005,953.116769150346,964.7669367304838,16.417427628722045,87.12091751031949
1.619894,0.5038,0.71,2.9730000000000008,950.199229476134,960.3147690628098,221.57804547225868,87.12091751031949
1.639874,0.504,0.6981,2.992000000000001,945.0557536424203,907.8663003735751,2625.0484829446646,87.12091751031949
1.659967,0.5043,0.6983,3.0100000000000007,947.5220358768529,908.790622069831,46.002174700438246,87.12091751031949
1.679947,0.5042,0.6983,3.023000000000001,946.7375465853565,908.7765020020306,0.7067101001189652,91.4468040252259
1.700039,0.5045,0.6989,3.0380000000000007,949.4294575396798,911.4647466839951,133.79676896100608,91.4468040252259
1.720019,0.4985,0.6916,3.0500000000000007,898.2423759119256,878.4259481267723,1653.5935213825364,111.52592743675905
1.740112,0.4988,0.692,3.0620000000000007,900.8214725063035,880.2322313158829,89.89614239340368,111.52592743675905
1.760091,0.4961,0.6869,3.0740000000000007,876.7634954573168,857.360971417479,1144.7649981682723,111.52592743675905
1.780184,0.5026,0.6767,3.407000000000001,922.0017670473953,813.2987396889448,2192.914533844345,111.52592743675905
1.800164,0.5026,0.6893,3.379000000000001,929.1090717239085,868.8623137387726,2780.9596621535293,111.52592743675905
1.820257,0.5057,0.688,3.382000000000001,952.6949464206509,863.5672861370381,263.52598425991977,111.52592743675905
1.840237,0.504,0.6736,3.3810000000000007,931.2359945491999,799.8260174989109,3190.2536855919684,111.52592743675905
1.860329,0.5045,0.6764,3.380000000000001,936.7378420459063,812.2440787378755,618.0599860125714,111.52592743675905
1.880309,0.5039,0.679,3.375000000000001,933.4974929762093,823.6248577381793,569.6085585737629,111.52592743675905
1.900402,0.5039,0.68,3.370000000000001,934.0615647759323,828.0346652024509,219.46983846471898,117.11052500174537
1.920382,0.5078,0.6863,3.363000000000001,968.2102994825427,856.3671348715889,1418.041524981871,117.11052500174537
1.940474,0.5077,0.6865,3.3530000000000006,967.5386245509908,857.2349762966428,43.19338169689125,117.11052500174537
1.960454,0.51,0.6913,3.3490000000000006,988.2894228940759,878.7268136845623,1075.6675369329155,117.11052500174537
1.980547,0.5046,0.7015,3.040000000000001,951.6805335104564,922.9443661589034,2200.644626205187,117.11052500174537
2.000527,0.5047,0.7022,3.040000000000001,952.8598730617587,926.0453514516944,155.20446910865644,147.7828594625371
2.020619,0.5046,0.7002,3.033000000000001,950.9472401708163,917.2116164553499,439.66429406452556,147.7828594625371
2.040599,0.5049,0.7106,3.024000000000001,959.1670547624271,963.11597428718,2297.515406998517,147.7828594625371
2.060692,0.5047,0.7122,3.024000000000001,958.5005910589916,970.1434260944143,349.7462702052546,147.7828594625371
2.080672,0.5049,0.709,3.013000000000001,958.2645398828699,956.0602823443446,704.8620495530404,147.7828594625371
2.100764,0.5079,0.6636,5.433000000000002,956.1903589203203,756.2786255004148,9943.343462270048,147.7828594625371
2.120744,0.5038,0.583,3.024000000000001,878.5621109112808,400.2692211002668,17818.288508515623,147.7828594625371
2.140837,0.5026,0.5866,3.169000000000001,871.1788978923305,415.9750871580386,781.6585904430418,147.7828594625371
2.160818,0.5046,0.584,3.036000000000001,885.4020970429747,404.7919891069437,559.6866048293336,147.7828594625371
2.180909,0.5051,0.5857,2.9650000000000007,890.2834655599854,412.3592621352095,376.6498943937948,147.7828594625371
2.200889,0.5044,0.5835,3.023000000000001,883.5510825601195,402.5588452392067,490.51135615630125,147.7828594625371
2.220982,0.5041,0.5846,3.0300000000000007,881.8180936653271,407.3672732465038,239.30861530369907,118.66049133088836
2.240962,0.4991,0.5809,3.0260000000000007,840.5065634315388,390.34498223866603,851.9665169087843,118.66049133088836
2.261054,0.5013,0.583,3.036000000000001,858.9498786238746,399.91621940525147,476.37055378187506,118.66049133088836
2.281035,0.5025,0.5836,3.0420000000000007,868.7021932016642,402.7315446974221,140.90011972226873,118.66049133088836
2.301127,0.5028,0.5834,3.0420000000000007,870.9428467162088,401.89194340796985,41.78784040674276,117.99402762745285
2.321107,0.5034,0.5852,3.0340000000000007,876.6651117046877,409.9143172504628,401.52021233698554,117.75797645133116
2.341199,0.503,0.5855,3.0390000000000006,873.6963760786193,411.1807792185423,63.033145932685215,115.68379548878147
2.36118,0.5031,0.5868,3.041000000000001,875.2141587097558,416.92764898989617,287.61672445592706,49.776902128446636
2.381272,0.5032,0.5879,3.0420000000000007,876.6191269809478,421.7925572683962,242.13160852578264,49.776902128446636
2.401252,0.5033,0.589,3.0380000000000007,878.024095252139,426.65746554689576,243.4889028278077,90.91062102469914
2.421344,0.5036,0.5899,3.037000000000001,880.8852277463793,430.6686524681422,199.640997473943,132.88432006311268
2.441324,0.5037,0.5907,3.041000000000001,882.1209744776543,434.2106185073608,177.275577538467,166.63299328179983
2.461417,0.5037,0.5917,3.033000000000001,882.6850462773773,438.6204259716328,219.46983846473918,166.63299328179983
2.481396,0.5033,0.5917,3.029000000000001,879.5470891113919,438.56394570042994,2.826981891129271,166.63299328179983
2.501489,0.5032,0.5929,3.0260000000000007,879.4394859795639,443.84159458975546,262.6610704885084,148.189678089464
2.521469,0.503,0.5924,3.028000000000001,877.5884714967096,441.6084507220189,111.76896234917453,138.43736351167445
2.541562,0.5031,0.5926,3.0270000000000006,878.4857751481504,442.50453228267406,44.596703362124195,136.1967099971298
2.561542,0.5029,0.5923,3.025000000000001,876.7475750252415,441.1533499077909,67.6267454896454,133.44318063471928
2.581635,0.5026,0.5912,3.0220000000000007,873.7736281710577,436.26020149368924,243.5250293187559,133.44318063471928
2.601614,0.5029,0.5914,3.019000000000001,876.2399104054903,437.18452318994605,46.26466270868424,133.36592854228093
2.621708,0.5032,0.5907,3.019000000000001,878.1985280201725,434.1400181683575,151.51313932460164,133.36592854228093
2.641687,0.5081,0.6169,2.9910000000000005,931.4171844562379,550.3688570545146,5817.550372198606,133.36592854228093
2.661779,0.5123,0.6329,2.964000000000001,973.3908834946515,621.5188193304921,3541.2085544484116,133.36592854228093
2.681759,0.5163,0.6371,2.956000000000001,1007.1395567133386,640.6048133924596,955.2549580564388,133.36592854228093
2.701852,0.5156,0.6372,2.9430000000000005,1001.7045388528368,640.9469536642823,17.02783416228028,133.36592854228093
2.721832,0.5149,0.6347,2.9450000000000007,994.8029343130556,629.8235945289985,556.724681445642,133.36592854228093
2.741924,0.5145,0.6347,2.9300000000000006,991.6649771470702,629.767114257796,2.811082580251717,133.36592854228093
2.761904,0.5141,0.6341,2.9230000000000005,988.1885769012515,627.0647495080302,135.25349097927105,133.36592854228093
2.781997,0.5134,0.6335,2.9290000000000007,982.3587087809437,624.3200245548619,136.60105276306658,133.36592854228093
2.801976,0.5121,0.6317,2.952000000000001,971.1450187519913,616.198810237765,406.4875277589985,133.36592854228093
2.82207,0.5116,0.6317,2.9310000000000005,967.2225722945104,616.1282098987617,3.513503483788607,133.36592854228093
2.842049,0.5114,0.6313,2.9180000000000006,965.427964991628,614.3360467774514,89.70234352621844,130.89964630784834
2.862142,0.5114,0.6305,2.9050000000000007,964.9767075518494,610.8082008060337,175.57587077179588,128.94102869316612
2.882122,0.5107,0.6299,2.9030000000000005,959.1468394315425,608.0634758528663,137.37362127965073,89.03784530007124
2.902214,0.51,0.6291,2.894000000000001,953.2041569512894,604.4367894068446,180.50400388322328,375.9153686846471
2.922194,0.5098,0.6289,2.884000000000001,951.5223640083532,603.5265877783891,45.55563705983532,375.9153686846471
2.942287,0.5095,0.6284,2.874000000000001,948.8868602340017,601.2793238428508,111.84312623990044,370.48035082414526
2.962267,0.5092,0.628,2.8650000000000007,946.3077636396247,599.4730406537401,90.40456401955169,382.2789575652869
2.982359,0.5096,0.6302,2.8570000000000007,950.6866787650006,609.2310973463414,485.66875834169116,379.14100039930145
3.002339,0.5085,0.6284,2.8480000000000008,941.041967319039,601.1381231648443,405.0537628376942,417.35626329203615
3.022432,0.5084,0.6276,2.8490000000000006,939.806220587765,597.5961571256266,176.2786064409344,411.5263951717284
3.042412,0.5073,0.6276,2.8490000000000006,931.176838381306,597.4408363798198,7.773811101445091,400.31270514277594
3.062505,0.5067,0.6266,2.847000000000001,925.9058308326057,592.9463085087441,223.6862524797556,396.39025868529507
3.082484,0.5066,0.6275,2.8490000000000006,925.6290061608606,596.9010151587877,197.94317283365297,394.5956513824126
3.102577,0.5069,0.6272,2.855000000000001,927.8132524954326,595.6204331229083,63.73274453189791,394.144393942634
3.122557,0.506,0.6225,2.8970000000000007,918.1017114132674,574.7672574306248,1043.70248710128,388.31452582232714
3.142649,0.4701,0.6132,3.0510000000000006,631.2241880286915,528.6869436724714,2293.465745478467,382.37184334207404
3.16263,0.4723,0.605,2.896000000000001,643.8575636838782,492.8371639570546,1794.1934695669283,421.11653209633096
3.182722,0.4709,0.6076,2.890000000000001,634.3413002822108,504.10498241495316,560.8111914144215,547.2212813588058
3.202702,0.4685,0.6023,2.883000000000001,612.5239767477688,480.39412122709655,1186.7297891820192,805.689801368213
3.222794,0.4707,0.6039,2.888000000000001,630.6852560402426,487.7604546615453,366.63017292697265,805.689801368213
3.242774,0.4643,0.5868,2.888000000000001,570.8323136092154,411.44906268325485,3819.3889879024455,796.0450899222515
3.262867,0.4659,0.5908,2.887000000000001,585.6404294720487,429.31421362515266,889.123124565654,794.8093431909774
3.282846,0.467,0.5937,2.890000000000001,595.905619897705,442.2579760173485,647.8683814102657,786.1799609845184
3.302939,0.4677,0.5954,2.8890000000000007,602.355966997708,449.8534891812151,378.0178750742405,782.816375098645
3.322919,0.4654,0.5872,2.891000000000001,579.6873245355632,413.36830641477036,1826.0852235457517,782.816375098645
3.343012,0.4663,0.5894,2.8890000000000007,587.9886861184209,423.1969634463744,489.15826564496103,782.816375098645
3.362992,0.4668,0.5896,2.891000000000001,592.0239469358467,424.149525278232,47.675767360237714,773.1048340164798
3.383085,0.4671,0.5896,2.886000000000001,594.3774148103357,424.191885481634,2.1082070075171027,498.86068628709063
3.403064,0.4618,0.5499,4.138000000000001,530.4058319120222,248.3741655566032,8800.126128686577,498.86068628709063
3.423156,0.4417,0.6044,2.9470000000000005,403.4653974061948,485.87053873150126,11820.444613522699,489.3444228854232
3.443137,0.4116,0.5648,2.9590000000000005,144.99687739678757,306.9920227383427,8952.430608736215,485.68837864345505
3.463229,0.4348,0.5786,2.968000000000001,334.78258386009566,371.12322147504074,3191.877301249155,485.68837864345505
3.483209,0.4365,0.5979,2.956000000000001,359.0054875501901,456.4725466881009,4271.737998651685,457.35908960092047
3.503302,0.4387,0.5999,2.9470000000000005,377.39239556255325,465.6028031082583,454.3998616511871,457.35908960092047
3.523282,0.4396,0.6001,2.9450000000000007,384.56561354596397,466.61184521131827,50.502607760760185,457.35908960092047
3.543374,0.4392,0.6012,2.944000000000001,382.0481353596747,471.40615315081504,238.61775530045668,457.35908960092047
3.563354,0.44,0.6021,2.940000000000001,388.83171431139635,475.4879404110652,204.29365666917866,449.38053741354815
3.583447,0.4401,0.6026,2.9380000000000006,389.89823950275377,477.7069642110014,110.43765490151554,449.38053741354815
3.603427,0.4363,0.5841,2.9330000000000007,349.6523181310167,395.58896354554554,4110.0100433161315,449.38053741354815
3.623519,0.4372,0.5867,2.928000000000001,358.17930843376325,407.1815435628587,576.9749162509029,449.38053741354815
3.643499,0.4359,0.5738,3.045000000000001,340.70442142788215,350.11146639234175,2856.360218744607,385.40895451523465
3.663592,0.436,0.5752,3.032000000000001,342.27861123899083,356.2993169101237,307.96050951982835,258.46852000940726
3.683572,0.4341,0.5676,3.028000000000001,323.08636902266517,322.51649889344435,1690.831732566544,244.9013621059662
3.703665,0.4376,0.5852,2.904000000000001,360.4711579001628,400.62331263765327,3887.2649054003077,158.55972265902665
3.723644,0.438,0.4781,3.822000000000001,303.1970253157883,-71.61058651467465,23636.513296577577,313.68318898627604
3.743737,0.4356,0.5315,3.3040000000000007,314.49071642509944,163.5342504502346,11702.82371795714,468.3612386834443
3.763717,0.4341,0.549,3.154000000000001,312.5946335478129,240.49408005798568,3851.843323711202,468.3612386834443
3.78381,0.4327,0.5684,2.9790000000000005,312.55477638149705,325.8466639156536,4247.87656684762,472.72973135258826
3.803789,0.432,0.5997,3.029000000000001,324.7187986723611,463.77479707276234,6903.655496126304,474.80637455533133
3.823882,0.4315,0.5975,2.9970000000000008,319.5553942554884,454.00262031236116,486.347322968264,474.80637455533133
3.843862,0.4256,0.5707,2.972000000000001,258.1534018246275,334.98669626963465,5956.752955091319,474.80637455533133
3.863955,0.4271,0.5787,2.9500000000000006,274.43331559485705,370.4769570008202,1766.2997427554926,474.80637455533133
3.883934,0.4206,0.5927,2.9330000000000007,231.33851684372712,431.2964570935874,3044.1713845921504,474.80637455533133
3.904027,0.4244,0.5891,2.924000000000001,259.1184514415809,415.95771279863175,763.3874630446188,474.80637455533133
3.924007,0.4273,0.6112,2.7940000000000005,294.3346276688553,513.823939725261,4898.209555887376,474.80637455533133
3.9441,0.4284,0.6129,2.795000000000001,303.92293193484375,521.47593316033,380.82881775090647,474.80637455533133
3.964079,0.4066,0.5124,2.7850000000000006,76.21505051647773,75.21210822045896,22336.644723953985,474.80637455533133
3.984172,0.4594,0.6084,2.7740000000000005,544.576289199922,506.0090205892993,21440.148925936268,474.80637455533133
4.004152,0.4588,0.6075,2.769000000000001,539.361688831194,501.9554734646513,202.88023646886793,474.80637455533133
4.024245,0.46,0.6078,2.7800000000000007,548.944781869066,503.44785651754,74.2737795694412,474.80637455533133
4.044225,0.4602,0.6087,2.8100000000000005,551.0214250718091,507.4449233709861,200.05339606836935,474.80637455533133
4.064317,0.46,0.6089,2.8060000000000005,549.5652608487612,508.2986447282392,42.490611051817005,474.80637455533133
4.084297,0.4598,0.6093,2.799000000000001,548.2219109856583,510.03432757834616,86.87101351886585,474.80637455533133
4.10439,0.4596,0.6093,2.799000000000001,546.6529324026656,510.00608744274496,1.40547133833716,474.80637455533133
4.124369,0.4596,0.6098,2.7920000000000007,546.9349683025275,512.2109911748817,110.36106572585096,474.80637455533133
4.144462,0.4595,0.61,2.791000000000001,546.263293370976,513.0788325999351,43.19123202376341,474.80637455533133
4.164442,0.4586,0.6091,2.7940000000000005,538.6952251277589,508.9829252718846,205.0003667692931,474.80637455533133
4.184535,0.4584,0.6096,2.8010000000000006,537.4082824446277,511.15958886841963,108.32944789404375,474.80637455533133
4.204514,0.4556,0.6022,2.8050000000000006,511.2684509647811,478.1316517343889,1653.132645979872,474.80637455533133
4.224607,0.4555,0.6023,2.8060000000000005,510.5403688532574,478.5585124130157,21.24424817731439,361.09499770696766
4.244587,0.4526,0.5952,2.8040000000000007,483.7852696218315,446.83939745046655,1587.5432914188505,368.74982416954845
4.264679,0.4553,0.6017,2.803000000000001,508.6329471904305,475.8843877988511,1445.5997585299895,421.35138019541955
4.284659,0.4384,0.6208,2.8340000000000005,386.8280283022809,557.7254189081414,4096.147703167613,421.35138019541955
4.304752,0.4357,0.6151,2.8090000000000006,362.43160817346006,532.2082745311741,1269.9519423166394,421.35138019541955
4.324732,0.4373,0.6141,2.8060000000000005,374.41936503767647,528.0243881517122,209.40372269578782,421.35138019541955
4.344825,0.4364,0.6157,2.8160000000000007,368.2614762937674,534.9529994843415,344.82712052104057,421.35138019541955
4.364804,0.4344,0.6126,2.807000000000001,350.8230678847008,521.0001949890861,698.3735169555641,421.35138019541955
4.384897,0.4345,0.613,2.811000000000001,351.83318589608643,522.7782380425956,88.49067105507042,421.35138019541955
4.404877,0.434,0.6141,2.815000000000001,348.53121841830034,527.5584259142915,239.24864222702024,421.35138019541955
4.424969,0.4346,0.6142,2.8090000000000006,353.2945613472507,528.0841270675223,26.164700041349008,421.35138019541955
4.444949,0.4402,0.6291,2.6330000000000005,405.6306314869157,594.58098208201,3328.170921645974,421.35138019541955
4.465042,0.481,0.6006,2.6870000000000007,709.626216125268,474.66245701291245,5968.174243223845,442.45104407457075
4.485022,0.4824,0.5947,2.7920000000000007,717.2810425878488,448.84227392291587,1292.3014559558214,442.45104407457075
4.505115,0.4894,0.5906,2.726000000000001,769.8825986137199,431.7504680654447,850.6348408635373,442.45104407457075
4.525094,0.4855,0.5876,2.7370000000000005,737.5953008461966,417.97036302840434,689.7294677931941,442.45104407457075
4.545187,0.4862,0.5888,2.7480000000000007,743.7636120463385,423.36097246013514,268.2829558418739,442.45104407457075
4.565167,0.4869,0.5913,2.7500000000000004,750.6652165861196,434.48433159541946,556.7246814456771,442.45104407457075
4.585259,0.4877,0.5921,2.7470000000000008,757.3923883578691,438.12513810924156,181.2067745282749,442.45104407457075
4.605239,0.4869,0.5916,2.753000000000001,750.8344381260367,435.8072738347014,116.00922294995655,442.45104407457075
4.625332,0.4876,0.5924,2.755000000000001,756.7771206062889,439.4339602807231,180.4950204559646,442.45104407457075
4.645312,0.4871,0.5917,2.753000000000001,752.4598238890021,436.2764947167293,158.0313095092041,442.45104407457075
4.665405,0.4878,0.5924,2.751000000000001,758.3460991892816,439.4622004163243,158.5480366095156,666.7119599572011
4.685384,0.4883,0.5928,2.7560000000000007,762.4941743666523,441.2967237410362,91.82257994453495,1079.066366903971
4.705477,0.4915,0.5988,2.7580000000000005,790.9822624928711,468.20741069628775,1339.3065722018296,1129.443189847374
4.725457,0.4873,0.5944,2.7640000000000007,755.5517963312468,448.2112150058656,1000.8105951162519,1190.2541380086222
4.745549,0.4889,0.5953,2.7600000000000007,768.611289614938,452.4059628085197,208.77701585974978,1231.7756632779501
4.765529,0.4731,0.4995,4.223000000000001,590.6239031450455,27.715437018764533,21255.782071558966,1231.7756632779501
4.785622,0.4644,0.6231,2.7760000000000007,592.0926092306663,571.5391937041286,27065.334031023755,1231.7756632779501
4.805602,0.4607,0.6164,2.7780000000000005,559.2872243871593,541.4710411848832,1504.9125385007437,1231.7756632779501
4.825694,0.4616,0.6207,2.7820000000000005,568.7731367494357,560.5602938914585,950.0922111574398,1231.7756632779501
4.845674,0.4629,0.6226,2.773000000000001,580.0432339583608,569.1224889549835,428.5382914677295,1231.7756632779501
4.865767,0.4645,0.6238,2.7820000000000005,593.2719487819691,574.64017899692,274.6075768644024,1231.7756632779501
4.885747,0.4596,0.6188,2.7780000000000005,552.0116145000366,551.8992583533295,1138.1842163959006,1231.7756632779501
4.905839,0.5151,0.6766,2.8300000000000005,1020.0065213044518,814.6227674175957,13076.025734833078,1231.7756632779501
4.925819,0.5669,0.78,2.9510000000000005,1484.6969983908866,1277.9110543440424,23187.601948271255,1231.7756632779501
4.945912,0.5862,0.8604,2.8250000000000006,1681.4548043474106,1635.1847475570307,17781.002996714567,1231.7756632779501
4.965891,0.5937,0.8639,3.158000000000001,1742.2657525086588,1651.6780787670295,825.5333705389987,1761.0943940914813
4.985984,0.599,0.8638,2.988000000000001,1783.7872777779867,1651.985461614035,15.29800661949703,1761.0943940914813
