timestamp,gaze2d_x,gaze2d_y,pupildiameter
31.803617,0.509900,0.516200,3.2080000000000006
31.823709,0.513900,0.519400,3.206000000000001
31.843690,0.515800,0.521800,3.1840000000000006
31.863782,0.516200,0.521400,3.173000000000001
31.883762,0.515000,0.519700,3.186000000000001
31.903854,0.515000,0.519900,3.1870000000000007
31.923835,0.515000,0.519200,3.1950000000000007
31.943927,0.515300,0.519500,3.1920000000000006
31.963907,0.515800,0.519200,3.194000000000001
31.983999,0.515800,0.519400,3.1870000000000007
32.003979,0.515500,0.518600,3.182000000000001
32.024073,0.515500,0.518800,3.174000000000001
32.044052,0.516400,0.519200,3.145000000000001
32.064145,0.515900,0.519200,3.146000000000001
32.084124,0.515500,0.519800,3.1400000000000006
32.104218,0.515300,0.521100,3.1640000000000006
32.124197,0.477500,0.560500,3.1590000000000007
32.144291,0.480800,0.560500,3.2270000000000008
32.164269,0.480700,0.559200,3.1390000000000007
32.184363,0.480400,0.558900,3.1360000000000006
32.204342,0.490000,0.528400,3.823000000000001
32.224435,0.488000,0.536000,3.669000000000001
32.244414,0.479100,0.537700,3.4500000000000006
32.264507,0.479900,0.540100,3.416000000000001
32.284487,0.480500,0.542500,3.3890000000000007
32.304579,0.480800,0.544200,3.3680000000000008
32.324559,0.481500,0.546300,3.343000000000001
32.344652,0.481300,0.547000,3.3280000000000007
32.364632,0.481700,0.546600,3.3440000000000007
32.384724,0.482200,0.546200,3.3600000000000008
32.404704,0.480200,0.560100,3.117000000000001
32.424796,0.479100,0.556400,3.125000000000001
32.444777,0.483300,0.553100,3.2310000000000008
32.464870,0.482900,0.553400,3.2320000000000007
32.484850,0.479200,0.550000,3.205000000000001
32.504941,0.479100,0.549700,3.2150000000000007
32.524922,0.472600,0.540700,3.2270000000000008
32.545015,0.472500,0.540400,3.241000000000001
32.564994,0.472300,0.540200,3.2530000000000006
32.585086,0.476000,0.546400,3.263000000000001
32.605067,0.476600,0.546600,3.2610000000000006
32.625161,0.476400,0.534900,3.4810000000000008
32.645139,0.478200,0.530500,3.559000000000001
32.665233,0.477200,0.532900,3.508000000000001
32.685212,0.478700,0.537000,3.475000000000001
