timestamp,gaze2d_x,gaze2d_y,pupildiameter
3.663592,0.436000,0.575200,3.032000000000001
3.683572,0.434100,0.567600,3.028000000000001
3.703665,0.437600,0.585200,2.904000000000001
3.723644,0.438000,0.478100,3.822000000000001
3.743737,0.435600,0.531500,3.3040000000000007
3.763717,0.434100,0.549000,3.154000000000001
3.783810,0.432700,0.568400,2.9790000000000005
3.803789,0.432000,0.599700,3.029000000000001
3.823882,0.431500,0.597500,2.9970000000000008
3.843862,0.425600,0.570700,2.972000000000001
3.863955,0.427100,0.578700,2.9500000000000006
3.883934,0.420600,0.592700,2.9330000000000007
3.904027,0.424400,0.589100,2.924000000000001
3.924007,0.427300,0.611200,2.7940000000000005
3.944100,0.428400,0.612900,2.795000000000001
3.964079,0.406600,0.512400,2.7850000000000006
3.984172,0.459400,0.608400,2.7740000000000005
4.004152,0.458800,0.607500,2.7690000000000006
4.024245,0.460000,0.607800,2.7800000000000007
4.044225,0.460200,0.608700,2.8100000000000005
4.064317,0.460000,0.608900,2.8060000000000005
4.084297,0.459800,0.609300,2.799000000000001
4.104390,0.459600,0.609300,2.799000000000001
4.124369,0.459600,0.609800,2.7920000000000007
4.144462,0.459500,0.610000,2.791000000000001
4.164442,0.458600,0.609100,2.7940000000000005
4.184535,0.458400,0.609600,2.8010000000000006
4.204514,0.455600,0.602200,2.8050000000000006
4.224607,0.455500,0.602300,2.8060000000000005
4.244587,0.452600,0.595200,2.8040000000000007
4.264679,0.455300,0.601700,2.803000000000001
4.284659,0.438400,0.620800,2.8340000000000005
4.304752,0.435700,0.615100,2.8090000000000006
4.324732,0.437300,0.614100,2.8060000000000005
4.344825,0.436400,0.615700,2.8160000000000007
4.364804,0.434400,0.612600,2.807000000000001
4.384897,0.434500,0.613000,2.811000000000001
4.404877,0.434000,0.614100,2.815000000000001
4.424969,0.434600,0.614200,2.8090000000000006
4.444949,0.440200,0.629100,2.6330000000000005
4.465042,0.481000,0.600600,2.6870000000000007
4.485022,0.482400,0.594700,2.7920000000000007
4.505115,0.489400,0.590600,2.726000000000001
4.525094,0.485500,0.587600,2.7370000000000005
4.545187,0.486200,0.588800,2.7480000000000007
4.565167,0.486900,0.591300,2.7500000000000004
4.585259,0.487700,0.592100,2.7470000000000008
4.605239,0.486900,0.591600,2.7530000000000006
4.625332,0.487600,0.592400,2.755000000000001
4.645312,0.487100,0.591700,2.7530000000000006
4.665405,0.487800,0.592400,2.751000000000001
4.685384,0.488300,0.592800,2.7560000000000007
4.705477,0.491500,0.598800,2.7580000000000005
4.725457,0.487300,0.594400,2.7640000000000007
4.745549,0.488900,0.595300,2.7600000000000007
4.765529,0.473100,0.499500,4.223000000000001
4.785622,0.464400,0.623100,2.7760000000000007
4.805602,0.460700,0.616400,2.7780000000000005
4.825694,0.461600,0.620700,2.7820000000000005
4.845674,0.462900,0.622600,2.7730000000000006
4.865767,0.464500,0.623800,2.7820000000000005
4.885747,0.459600,0.618800,2.7780000000000005
4.905839,0.515100,0.676600,2.8300000000000005
4.925819,0.566900,0.780000,2.9510000000000005
4.945912,0.586200,0.860400,2.8250000000000006
4.965891,0.593700,0.863900,3.158000000000001
4.985984,0.599000,0.863800,2.988000000000001
5.005964,0.593200,0.852000,2.7600000000000007
5.026056,0.602200,0.806200,3.5780000000000007
5.046036,0.600400,0.829300,2.9780000000000006
5.066129,0.593400,0.758500,4.631000000000001
5.086109,0.599500,0.747300,4.795000000000001
5.106201,0.599400,0.765900,4.410000000000001
5.126181,0.604900,0.755900,4.629000000000001
5.146274,0.602600,0.768800,4.366000000000001
5.166254,0.601100,0.754900,4.669000000000001
5.186346,0.601100,0.749600,4.739000000000001
5.246399,0.396700,0.555200,2.892000000000001
5.266492,0.431400,0.584000,4.090000000000001
5.286472,0.405500,0.565900,3.347000000000001
5.306564,0.422700,0.594200,3.213000000000001
5.326544,0.428000,0.621300,3.0960000000000005
5.346637,0.428700,0.638500,3.0020000000000007
5.366617,0.427800,0.636900,3.0630000000000006
5.386709,0.428300,0.636000,3.068000000000001
5.406689,0.425500,0.634100,3.0670000000000006
5.426782,0.426200,0.638600,3.008000000000001
5.446762,0.425100,0.636400,3.005000000000001
5.466855,0.425400,0.637200,3.004000000000001
5.486834,0.435000,0.579800,3.786000000000001
5.506927,0.431400,0.626700,2.9980000000000007
5.526907,0.429300,0.621900,2.992000000000001
5.546999,0.431100,0.623200,2.9660000000000006
5.566979,0.431800,0.622500,2.9670000000000005
5.587072,0.432600,0.624600,2.9590000000000005
5.607052,0.408400,0.581900,2.9550000000000005
5.627145,0.435200,0.622400,2.9530000000000007
5.647124,0.432100,0.619000,2.9510000000000005
5.667217,0.503200,0.665300,2.992000000000001
5.687197,0.552500,0.526700,4.793000000000001
5.707289,0.588600,0.775000,3.4610000000000007
5.727269,0.595200,0.786800,5.586000000000001
5.747362,0.590800,0.786800,3.229000000000001
5.767341,0.580600,0.796700,3.174000000000001
5.787434,0.577300,0.794500,3.197000000000001
5.807414,0.607100,0.812500,2.8640000000000008
5.827506,0.579500,0.787600,3.1350000000000007
5.847486,0.575000,0.791900,3.162000000000001
5.867580,0.594100,0.797100,2.7610000000000006
5.887559,0.607200,0.745800,3.986000000000001
5.907651,0.584700,0.786100,3.0880000000000005
5.927631,0.591100,0.799900,3.6070000000000007
5.947724,0.585600,0.786500,3.2360000000000007
5.967704,0.646500,0.456700,5.834000000000001
5.987797,0.458800,0.630400,2.8540000000000005
6.007776,0.420200,0.587700,2.8420000000000005
6.027869,0.447100,0.597200,2.8460000000000005
6.047849,0.456900,0.622700,2.8540000000000005
6.067942,0.457500,0.623400,2.8780000000000006
6.087922,0.460700,0.627300,2.8860000000000006
6.108015,0.460500,0.625700,2.8900000000000006
6.127994,0.452500,0.568200,2.879000000000001
6.148087,0.456600,0.599200,2.892000000000001
6.168067,0.452400,0.590700,2.9130000000000007
6.188159,0.452500,0.594400,2.944000000000001
6.208139,0.449300,0.588900,2.9530000000000007
6.228232,0.453000,0.605800,2.9580000000000006
6.248212,0.449700,0.595700,2.960000000000001
6.268304,0.450200,0.599500,2.9630000000000005
6.288284,0.449600,0.600400,2.9590000000000005
6.308377,0.449600,0.601100,2.956000000000001
6.328357,0.450500,0.608300,2.972000000000001
6.348449,0.492400,0.635600,2.9150000000000005
6.368430,0.485800,0.628400,2.9350000000000005
6.388522,0.489400,0.633400,2.9460000000000006
6.408501,0.490700,0.635100,2.944000000000001
6.428595,0.490000,0.633000,2.9510000000000005
6.448574,0.487000,0.630200,2.9430000000000005
6.468667,0.489300,0.633600,2.9390000000000005
6.488647,0.488400,0.633200,2.9730000000000008
6.508740,0.489900,0.636200,2.9510000000000005
6.528719,0.489200,0.634800,2.9430000000000005
6.548812,0.489500,0.636100,2.9370000000000007
6.568792,0.491600,0.640000,2.932000000000001
6.588885,0.491000,0.639400,2.928000000000001
6.608864,0.500800,0.622900,2.9650000000000007
6.628957,0.503700,0.551800,2.8290000000000006
6.648937,0.511300,0.386400,2.835000000000001
6.669029,0.501100,0.491500,2.8660000000000005
6.689010,0.494300,0.544600,2.8260000000000005
6.709102,0.498200,0.536200,2.871000000000001
6.729082,0.496800,0.536300,2.8940000000000006
6.749175,0.499400,0.537000,2.9030000000000005
6.769155,0.498700,0.537000,2.9350000000000005
6.789247,0.498900,0.537100,2.9460000000000006
6.809227,0.497000,0.515800,2.9430000000000005
6.829320,0.497400,0.519700,2.9510000000000005
6.849299,0.497300,0.520000,2.9540000000000006
6.869392,0.493200,0.522600,2.9540000000000006
6.889372,0.495100,0.528600,2.9630000000000005
6.909465,0.495000,0.532300,2.9700000000000006
6.929445,0.494900,0.533800,2.9790000000000005
6.949537,0.494800,0.535900,2.9810000000000008
6.969517,0.494500,0.539800,2.9630000000000005
6.989610,0.494000,0.540500,2.964000000000001
7.009590,0.492100,0.541900,2.980000000000001
7.029682,0.492200,0.542100,2.9780000000000006
7.049662,0.491400,0.535100,2.9740000000000006
7.069755,0.491300,0.537400,2.9700000000000006
7.089734,0.494300,0.541200,2.976000000000001
7.109827,0.491200,0.534800,3.0960000000000005
7.129807,0.489600,0.534100,3.0760000000000005
7.149900,0.489500,0.532800,3.0670000000000006
7.169880,0.491200,0.538700,3.0100000000000007
7.189972,0.491500,0.537900,2.9990000000000006
7.209952,0.491700,0.537100,3.005000000000001
7.230045,0.491000,0.534600,3.053000000000001
7.250024,0.499300,0.536500,3.166000000000001
7.270117,0.497100,0.533800,3.1710000000000007
7.290097,0.491400,0.535200,3.1550000000000007
7.310189,0.494400,0.542400,2.9550000000000005
7.330170,0.494900,0.541100,2.9590000000000005
7.350262,0.495500,0.541400,2.968000000000001
7.370242,0.495300,0.539700,2.9730000000000008
7.390334,0.496700,0.534500,3.0500000000000007
7.410314,0.499000,0.536400,3.0460000000000007
7.430407,0.496700,0.476000,4.018000000000001
7.450387,0.493800,0.509900,3.4460000000000006
7.470480,0.492400,0.520000,3.2690000000000006
7.490459,0.492500,0.524600,3.1710000000000007
7.510552,0.492500,0.527000,3.117000000000001
7.530532,0.492300,0.528400,3.0790000000000006
7.550625,0.492100,0.529600,3.0470000000000006
7.570604,0.492100,0.530700,3.020000000000001
7.590697,0.492100,0.531300,3.000000000000001
7.610677,0.491500,0.530800,2.9910000000000005
7.630770,0.528400,0.514700,2.7280000000000006
7.650750,0.566600,0.412500,4.541000000000001
7.670842,0.602900,0.484900,2.855000000000001
7.690822,0.610800,0.477800,2.891000000000001
7.710915,0.608600,0.481000,2.8770000000000007
7.730895,0.662300,0.477200,2.6870000000000007
7.750987,0.633900,0.472600,2.803000000000001
7.770967,0.603700,0.470200,2.908000000000001
7.791060,0.632500,0.466900,2.8300000000000005
7.811040,0.618400,0.473800,2.8500000000000005
7.831132,0.614000,0.474700,2.8560000000000008
7.851112,0.614900,0.472500,2.8570000000000007
7.871205,0.615400,0.472600,2.8770000000000007
7.891185,0.614000,0.472800,2.8530000000000006
7.911278,0.612900,0.474700,2.8600000000000008
7.931258,0.613400,0.474300,2.8560000000000008
7.951350,0.613200,0.474400,2.8570000000000007
7.971330,0.613300,0.474400,2.8580000000000005
7.991423,0.613100,0.474100,2.867000000000001
8.011403,0.613200,0.473600,2.8680000000000008
8.031496,0.612700,0.474100,2.871000000000001
8.051474,0.612300,0.476400,2.9390000000000005
8.071568,0.612200,0.476000,2.8860000000000006
8.091548,0.611900,0.475400,2.867000000000001
8.111641,0.611400,0.475000,2.8580000000000005
8.131619,0.584900,0.480400,2.537000000000001
8.151713,0.530000,0.540600,2.6690000000000005
8.171692,0.489400,0.570600,2.8460000000000005
8.191785,0.488000,0.572500,2.8300000000000005
8.211765,0.483000,0.568600,2.8100000000000005
8.231857,0.486800,0.574600,2.8120000000000007
8.251837,0.487000,0.574200,2.8160000000000007
8.271929,0.487200,0.573500,2.8050000000000006
8.291909,0.481500,0.568800,2.8010000000000006
8.312002,0.484400,0.570700,2.8010000000000006
8.331982,0.483100,0.569600,2.7960000000000007
8.352075,0.484300,0.570200,2.795000000000001
8.372055,0.483000,0.569000,2.791000000000001
8.392147,0.484200,0.569900,2.7880000000000007
8.412127,0.485400,0.568700,2.775000000000001
8.432219,0.485300,0.569000,2.787000000000001
8.452199,0.485900,0.569700,2.7930000000000006
8.472292,0.486900,0.569600,2.7820000000000005
8.492272,0.489100,0.571600,2.787000000000001
8.512365,0.488700,0.571100,2.787000000000001
8.532345,0.488000,0.570400,2.7920000000000007
8.552437,0.488900,0.570700,2.795000000000001
8.572417,0.488900,0.570900,2.7940000000000005
8.592509,0.488900,0.571000,2.7960000000000007
8.612489,0.486500,0.579500,2.863000000000001
8.632582,0.439100,0.590400,2.9940000000000007
8.652562,0.423800,0.492000,4.466000000000001
8.672655,0.439000,0.587100,2.8730000000000007
8.692634,0.442600,0.591700,2.8500000000000005
8.712727,0.444700,0.592800,2.843000000000001
8.732707,0.440600,0.587600,2.8540000000000005
8.752800,0.440500,0.576400,3.129000000000001
8.772779,0.436600,0.573200,3.1000000000000005
8.792872,0.439300,0.576100,3.0940000000000007
8.812852,0.436400,0.563600,3.1200000000000006
8.832945,0.439400,0.570100,3.1040000000000005
8.852924,0.446300,0.578400,2.8280000000000007
8.873018,0.490000,0.581400,2.912000000000001
8.892997,0.491000,0.584700,2.876000000000001
8.913090,0.492200,0.582300,2.8810000000000007
8.933070,0.491600,0.582400,2.8890000000000007
8.953162,0.491300,0.582900,2.9010000000000007
8.973141,0.491400,0.583400,2.8970000000000007
8.993235,0.491400,0.583400,2.9100000000000006
9.013214,0.490300,0.584400,2.9410000000000007
9.033307,0.490500,0.584300,2.9370000000000007
9.053287,0.490700,0.584200,2.9390000000000005
9.073379,0.490900,0.583300,2.9380000000000006
9.093359,0.491000,0.583300,2.964000000000001
9.113452,0.490800,0.583600,2.9660000000000006
9.133432,0.491100,0.583700,2.9630000000000005
9.153524,0.491100,0.583600,2.9620000000000006
9.173506,0.491000,0.583500,2.9710000000000005
9.193597,0.491000,0.583800,2.9700000000000006
9.213577,0.495000,0.583900,3.0150000000000006
9.233670,0.505700,0.585100,3.0500000000000007
9.253649,0.506400,0.587600,3.0430000000000006
9.273742,0.507900,0.588600,3.1720000000000006
9.293722,0.506800,0.588200,3.1430000000000007
9.313815,0.507200,0.589200,3.126000000000001
9.333795,0.506500,0.588000,3.0960000000000005
9.353887,0.506500,0.588100,3.093000000000001
9.373867,0.505200,0.586700,3.0900000000000007
9.393960,0.505300,0.586800,3.0920000000000005
9.413940,0.505400,0.587400,3.0980000000000008
9.434032,0.505500,0.587700,3.1030000000000006
9.454012,0.505300,0.587500,3.1070000000000007
9.474105,0.505200,0.587600,3.085000000000001
9.494085,0.505900,0.586600,3.097000000000001
9.514177,0.505900,0.586400,3.105000000000001
9.534157,0.505900,0.586400,3.1110000000000007
9.554249,0.506000,0.586300,3.1200000000000006
9.574229,0.507200,0.586600,3.1310000000000007
9.594322,0.510300,0.577900,3.2600000000000007
9.614302,0.510400,0.577900,3.263000000000001
9.634394,0.500200,0.581700,3.1790000000000007
9.654375,0.490400,0.579000,3.165000000000001
9.674467,0.493000,0.579300,3.1600000000000006
9.694447,0.491900,0.577900,3.174000000000001
9.714540,0.492600,0.577600,3.1800000000000006
9.734519,0.493200,0.577900,3.186000000000001
9.754613,0.493600,0.578600,3.1760000000000006
9.774592,0.493700,0.578200,3.1840000000000006
9.794684,0.494500,0.577500,3.1880000000000006
9.814664,0.494900,0.576800,3.190000000000001
9.834757,0.494900,0.576900,3.1910000000000007
9.854737,0.509700,0.601900,3.217000000000001
9.874830,0.502500,0.617700,3.1950000000000007
9.894810,0.499500,0.626400,3.198000000000001
9.914902,0.498700,0.626400,3.197000000000001
9.934882,0.500000,0.626400,3.294000000000001
9.954975,0.500400,0.626600,3.2770000000000006
9.974954,0.498400,0.624400,3.263000000000001
9.995047,0.498600,0.625300,3.2530000000000006
10.015027,0.498700,0.625000,3.2450000000000006
10.035119,0.497400,0.624800,3.2110000000000007
10.055100,0.497200,0.624600,3.213000000000001
10.075192,0.497100,0.624700,3.218000000000001
10.095172,0.497000,0.624100,3.2190000000000007
10.115264,0.497700,0.623700,3.2200000000000006
10.135245,0.497000,0.622800,3.194000000000001
10.155337,0.496900,0.622200,3.193000000000001
10.175317,0.497300,0.622500,3.1960000000000006
10.195410,0.497200,0.621700,3.1960000000000006
10.215389,0.502400,0.622100,3.266000000000001
10.235482,0.521900,0.620200,3.237000000000001
10.255462,0.515900,0.618600,3.2720000000000007
10.275555,0.519700,0.617000,3.246000000000001
10.295534,0.516900,0.617500,3.270000000000001
10.315627,0.518200,0.616000,3.263000000000001
10.335607,0.516400,0.605700,3.267000000000001
10.355699,0.516900,0.607600,3.263000000000001
10.375679,0.516100,0.609300,3.267000000000001
10.395772,0.516600,0.609800,3.2690000000000006
10.415752,0.516500,0.610900,3.275000000000001
10.435844,0.517900,0.610300,3.267000000000001
10.455824,0.513300,0.569400,3.4340000000000006
10.475917,0.511300,0.568400,3.3370000000000006
10.495897,0.511400,0.567800,3.3720000000000008
10.515990,0.511100,0.568500,3.339000000000001
10.535969,0.512800,0.567100,3.314000000000001
10.556062,0.512600,0.567400,3.3130000000000006
10.576042,0.513000,0.566300,3.299000000000001
10.596135,0.512700,0.566600,3.299000000000001
10.616114,0.512200,0.566200,3.326000000000001
10.636207,0.490200,0.549300,3.202000000000001
10.656187,0.497400,0.554300,3.2030000000000007
10.676280,0.492800,0.548900,3.267000000000001
10.696260,0.491900,0.526900,3.2320000000000007
10.716352,0.492300,0.530500,3.2030000000000007
10.736331,0.491500,0.532900,3.218000000000001
10.756425,0.490900,0.535600,3.202000000000001
10.776405,0.490100,0.542200,3.1960000000000006
10.796497,0.490000,0.541700,3.198000000000001
10.816477,0.490100,0.523200,3.193000000000001
10.836570,0.489200,0.526900,3.193000000000001
10.856549,0.489900,0.530700,3.1510000000000007
10.876642,0.489300,0.530200,3.142000000000001
10.896622,0.487300,0.511500,3.150000000000001
10.916715,0.486300,0.526400,3.1560000000000006
10.936695,0.450000,0.488200,3.142000000000001
10.956787,0.448700,0.519100,3.129000000000001
10.976767,0.438400,0.451700,3.1270000000000007
10.996861,0.449200,0.494200,3.1180000000000008
11.016839,0.447100,0.496600,3.109000000000001
11.036933,0.447300,0.500000,3.1200000000000006
11.056912,0.444100,0.502900,3.113000000000001
11.077005,0.446800,0.505300,3.1140000000000008
11.096985,0.445900,0.496700,3.1190000000000007
11.117077,0.447000,0.498700,3.117000000000001
11.137057,0.446500,0.499000,3.1190000000000007
11.157149,0.446800,0.498300,3.1220000000000008
11.177130,0.453200,0.481800,3.1680000000000006
11.197222,0.501600,0.521200,3.283000000000001
11.217202,0.516800,0.372600,3.979000000000001
11.237295,0.506700,0.461600,3.673000000000001
11.257275,0.508400,0.477100,3.509000000000001
11.277367,0.507300,0.503300,3.354000000000001
11.297347,0.506700,0.510400,3.2970000000000006
11.317440,0.502600,0.530400,3.362000000000001
11.337419,0.503300,0.544100,3.3240000000000007
11.357512,0.502600,0.544300,3.290000000000001
11.377492,0.502500,0.544000,3.291000000000001
11.397584,0.502000,0.545100,3.2800000000000007
11.417564,0.502300,0.545100,3.263000000000001
11.437658,0.502500,0.544900,3.255000000000001
11.457637,0.502800,0.545000,3.255000000000001
11.477730,0.502800,0.544800,3.2490000000000006
11.497710,0.502800,0.544800,3.246000000000001
11.517802,0.502700,0.545200,3.2360000000000007
11.537782,0.502900,0.545400,3.2390000000000008
11.557875,0.503900,0.544800,3.1720000000000006
11.577854,0.503400,0.545500,3.209000000000001
11.597947,0.503300,0.545400,3.201000000000001
11.617927,0.503100,0.545200,3.202000000000001
11.638019,0.502500,0.545300,3.2040000000000006
11.657999,0.500300,0.532500,3.205000000000001
11.678092,0.500200,0.532800,3.213000000000001
11.698072,0.500200,0.533000,3.2190000000000007
11.718165,0.500000,0.533100,3.2280000000000006
11.738144,0.500100,0.533100,3.2200000000000006
11.758237,0.499800,0.533100,3.2350000000000008
11.778217,0.499700,0.532600,3.2490000000000006
11.798310,0.500000,0.533000,3.250000000000001
11.818290,0.500100,0.532800,3.2570000000000006
11.838382,0.500100,0.533300,3.294000000000001
11.858362,0.501800,0.545000,3.2960000000000007
