timestamp,gaze2d_x,gaze2d_y,pupildiameter
2.061995,0.587300,0.850100,3.2530000000000006
2.081975,0.539400,0.745800,4.7280000000000015
2.102068,0.553700,0.784200,4.282000000000001
2.122047,0.567500,0.759500,4.431000000000001
2.142140,0.549500,0.722200,4.990000000000001
2.162120,0.550300,0.725900,4.917000000000002
2.182213,0.555200,0.745800,4.686000000000001
2.202193,0.543800,0.730700,4.9380000000000015
2.222285,0.549700,0.757900,4.606000000000001
2.242265,0.584000,0.763700,3.897000000000001
2.262358,0.550600,0.759500,4.597000000000001
2.282337,0.567100,0.785100,4.223000000000001
2.362483,0.359200,0.523100,4.060000000000001
2.382575,0.422100,0.633400,3.5860000000000007
2.402555,0.407400,0.622400,3.2720000000000007
2.422649,0.417200,0.638700,3.028000000000001
2.442628,0.396300,0.602000,3.0910000000000006
2.462721,0.407500,0.616800,3.0580000000000007
2.482700,0.425300,0.654700,3.0470000000000006
2.502793,0.421600,0.649100,3.041000000000001
2.522773,0.380800,0.581300,3.1670000000000007
2.542866,0.399000,0.610300,3.1310000000000007
2.562846,0.421900,0.638000,3.0270000000000006
2.582938,0.397100,0.607900,3.0060000000000007
2.602918,0.403100,0.617400,2.996000000000001
2.623011,0.405000,0.620300,2.9710000000000005
2.642991,0.408900,0.616900,3.150000000000001
2.663083,0.420400,0.631400,3.1110000000000007
2.683063,0.407200,0.602700,3.101000000000001
2.703156,0.405500,0.612700,3.045000000000001
2.723136,0.408100,0.614300,3.033000000000001
2.743229,0.408000,0.615600,3.0190000000000006
2.763207,0.414800,0.618400,3.029000000000001
2.783301,0.414900,0.617900,3.029000000000001
2.803280,0.406300,0.602100,3.024000000000001
2.823373,0.444400,0.628400,2.9190000000000005
2.843353,0.450100,0.628300,2.9130000000000007
2.863446,0.449700,0.632400,2.8730000000000007
2.883425,0.450100,0.632700,2.888000000000001
2.903518,0.450200,0.632500,2.8900000000000006
2.923498,0.450700,0.632600,2.8740000000000006
2.943591,0.450600,0.630100,2.847000000000001
2.963570,0.420600,0.621600,2.876000000000001
2.983663,0.438000,0.627800,2.8740000000000006
3.003643,0.446700,0.634900,2.8680000000000008
3.023736,0.437900,0.630700,2.867000000000001
3.043715,0.436400,0.631100,2.855000000000001
3.063808,0.435300,0.630600,2.8530000000000006
3.083788,0.398600,0.540100,3.940000000000001
3.103881,0.414800,0.641200,2.8240000000000007
3.123860,0.411500,0.633900,2.8330000000000006
3.143953,0.413700,0.638500,2.8290000000000006
3.163933,0.414600,0.639300,2.827000000000001
3.184025,0.415300,0.640100,2.8340000000000005
3.204005,0.417900,0.654100,3.0300000000000007
3.224098,0.416600,0.640700,2.8570000000000007
3.244078,0.400700,0.625700,2.8560000000000008
3.264171,0.415200,0.632500,2.8560000000000008
3.284151,0.389100,0.592200,2.8540000000000005
3.304243,0.391800,0.595200,2.8570000000000007
3.324223,0.378300,0.559600,3.032000000000001
3.344315,0.387400,0.576600,3.0180000000000007
3.364295,0.402400,0.603000,2.9670000000000005
3.384388,0.405800,0.605600,2.9870000000000005
3.424461,0.426200,0.576300,3.406000000000001
3.444440,0.413000,0.587000,3.6990000000000007
3.464533,0.406200,0.624200,3.5140000000000007
3.484513,0.407300,0.564000,3.279000000000001
3.504606,0.413500,0.604000,2.9210000000000007
3.524585,0.376100,0.562300,2.9190000000000005
3.544678,0.398300,0.596300,2.904000000000001
3.564658,0.414900,0.619200,2.9260000000000006
3.584751,0.418600,0.627100,2.8930000000000007
3.604730,0.417900,0.627500,2.8890000000000007
3.624823,0.422300,0.635400,2.899000000000001
3.644803,0.435500,0.650600,2.9070000000000005
3.664897,0.434900,0.650500,2.904000000000001
3.684875,0.427900,0.640800,2.8980000000000006
3.704968,0.431900,0.636800,3.024000000000001
3.724948,0.437500,0.641000,3.0190000000000006
3.745041,0.436800,0.636200,3.141000000000001
3.765020,0.429000,0.606700,2.9170000000000007
3.785113,0.442400,0.620200,2.8690000000000007
3.805093,0.446300,0.623800,2.859000000000001
3.825185,0.448300,0.621100,2.8620000000000005
3.845165,0.449600,0.625400,2.8410000000000006
3.865258,0.449600,0.625300,2.8370000000000006
3.885238,0.450700,0.627800,2.8280000000000007
3.905330,0.451400,0.629500,2.8250000000000006
3.925310,0.452100,0.630900,2.8170000000000006
3.945403,0.452800,0.632000,2.8100000000000005
3.965383,0.456800,0.633400,2.936000000000001
3.985476,0.460600,0.638700,2.7650000000000006
4.005456,0.458300,0.634600,2.9290000000000007
4.025548,0.460200,0.640400,2.783000000000001
4.045528,0.458600,0.642400,2.787000000000001
4.065621,0.450000,0.639200,2.8320000000000007
4.085600,0.443400,0.634300,2.8650000000000007
4.105693,0.443200,0.636600,2.8060000000000005
4.125673,0.441900,0.636000,2.7980000000000005
4.145766,0.442700,0.629700,2.831000000000001
4.165745,0.442300,0.635400,2.7960000000000007
4.185838,0.442000,0.634800,2.8040000000000007
4.205818,0.440100,0.628000,2.9820000000000007
4.225911,0.440800,0.629200,2.9580000000000006
4.245891,0.438500,0.624900,2.9430000000000005
4.265983,0.439100,0.623600,2.9510000000000005
4.285963,0.407400,0.537400,3.563000000000001
4.306055,0.411500,0.534200,3.986000000000001
4.326035,0.417800,0.567900,3.5700000000000007
4.346128,0.421900,0.584100,3.387000000000001
4.366108,0.414700,0.573500,3.2920000000000007
4.386200,0.418400,0.574400,3.420000000000001
4.406181,0.421900,0.575300,3.4940000000000007
4.426273,0.423900,0.583000,3.4130000000000007
4.446253,0.431200,0.599300,3.3490000000000006
4.466346,0.432300,0.604500,3.2920000000000007
4.486325,0.435400,0.617200,3.162000000000001
4.506418,0.433000,0.624600,3.012000000000001
4.526398,0.434800,0.607000,3.3160000000000007
4.546491,0.434200,0.611300,3.1950000000000007
4.566470,0.437500,0.624800,3.193000000000001
4.586562,0.437400,0.630200,3.073000000000001
4.606543,0.436100,0.635800,2.9620000000000006
4.626635,0.435800,0.635600,2.9630000000000005
4.646616,0.435000,0.635000,2.968000000000001
4.666708,0.434600,0.634200,2.980000000000001
4.686688,0.434500,0.633000,2.980000000000001
4.706781,0.434300,0.632500,2.9620000000000006
4.726760,0.430900,0.618900,2.847000000000001
4.746853,0.432800,0.631900,2.8820000000000006
4.766833,0.434800,0.634200,2.8460000000000005
4.786925,0.434000,0.633200,2.8580000000000005
4.806905,0.434600,0.634200,2.8640000000000008
4.826998,0.434100,0.633400,2.871000000000001
4.846978,0.433000,0.627800,2.8730000000000007
4.867071,0.433100,0.626900,2.8720000000000008
4.887050,0.432500,0.626200,2.875000000000001
4.907143,0.431700,0.624800,2.883000000000001
4.927123,0.430800,0.626600,2.8770000000000007
4.947216,0.430600,0.625100,2.8680000000000008
4.967195,0.442200,0.649100,2.7380000000000004
4.987288,0.534000,0.623200,4.214000000000001
5.047340,0.561000,0.831700,3.9930000000000008
5.067433,0.531000,0.815300,3.673000000000001
5.087412,0.521400,0.759000,4.609000000000001
5.107505,0.495300,0.821300,4.802000000000001
5.127485,0.817600,0.762000,8.232000000000001
5.147577,0.463800,0.814600,5.245000000000001
5.207630,0.361500,0.606200,2.7640000000000007
5.227723,0.427200,0.646200,2.7450000000000006
5.247703,0.409600,0.555700,2.851000000000001
5.267795,0.442600,0.657500,2.811000000000001
5.287775,0.441200,0.602500,3.5700000000000007
5.307868,0.445900,0.633600,3.270000000000001
5.327848,0.447500,0.624300,3.460000000000001
5.347941,0.445700,0.629400,3.350000000000001
5.367920,0.424400,0.604700,3.1310000000000007
5.388013,0.423000,0.624600,3.4340000000000006
5.407992,0.426400,0.635300,3.323000000000001
5.428086,0.432400,0.648000,3.093000000000001
5.448066,0.386100,0.600800,3.773000000000001
5.468158,0.423200,0.638800,3.2720000000000007
5.488138,0.463800,0.634300,2.2870000000000004
5.508231,0.436000,0.619800,2.3590000000000004
5.528210,0.415800,0.625600,2.9260000000000006
5.548303,0.412900,0.628100,3.396000000000001
5.568283,0.392800,0.593000,2.9950000000000006
5.588375,0.382000,0.593600,2.9630000000000005
5.608355,0.396300,0.617800,2.9660000000000006
5.628448,0.400000,0.625400,2.9670000000000005
5.648428,0.414400,0.631100,2.9590000000000005
5.668521,0.410100,0.640000,2.940000000000001
5.688501,0.412700,0.620800,3.0920000000000005
5.708594,0.410600,0.634000,2.992000000000001
5.728573,0.408300,0.619500,2.988000000000001
5.748665,0.405100,0.622100,2.9810000000000008
5.768646,0.405900,0.613400,3.194000000000001
5.788738,0.405800,0.615500,3.1630000000000007
5.808718,0.414400,0.622800,3.1480000000000006
5.828811,0.407200,0.616500,3.1320000000000006
5.848791,0.403900,0.616500,3.129000000000001
5.868884,0.402200,0.625800,3.154000000000001
5.888862,0.400200,0.632300,3.0190000000000006
5.908956,0.400500,0.632400,3.017000000000001
5.928936,0.400900,0.631800,3.009000000000001
5.949028,0.401300,0.632800,3.0060000000000007
5.969008,0.404300,0.637800,2.895000000000001
5.989101,0.404100,0.637900,2.8900000000000006
6.009081,0.385400,0.593900,2.9030000000000005
6.029173,0.503300,0.623100,3.870000000000001
6.069245,0.484800,0.647600,2.8340000000000005
6.089226,0.468400,0.623700,2.7900000000000005
6.109318,0.495800,0.673800,2.803000000000001
6.129298,0.481100,0.666800,2.7770000000000006
6.149390,0.493700,0.676400,2.7880000000000007
6.169370,0.486300,0.672400,2.7270000000000008
6.189463,0.490300,0.679500,2.7540000000000004
6.209442,0.493800,0.664100,2.767000000000001
6.229535,0.497400,0.665100,2.763000000000001
6.249515,0.488400,0.656500,2.7800000000000007
6.269608,0.493800,0.663800,2.7680000000000007
6.289588,0.489000,0.663200,2.7490000000000006
6.309681,0.484100,0.663200,2.7660000000000005
6.329660,0.485200,0.660300,2.7780000000000005
6.349753,0.488700,0.679800,2.6930000000000005
6.369733,0.487900,0.689200,2.7610000000000006
6.389825,0.491200,0.687400,2.7980000000000005
6.409806,0.443200,0.580900,2.8010000000000006
6.429898,0.468200,0.631500,2.8160000000000007
6.449877,0.454400,0.604800,2.8490000000000006
6.469971,0.469800,0.638200,2.843000000000001
6.489950,0.473800,0.646300,2.8520000000000008
6.510043,0.479300,0.646200,3.0100000000000007
6.530023,0.480700,0.650400,3.001000000000001
6.550115,0.483500,0.650400,3.0950000000000006
6.570095,0.479700,0.640200,3.1110000000000007
6.590188,0.479500,0.639800,3.1200000000000006
6.610168,0.481300,0.644600,3.133000000000001
6.630260,0.481900,0.640300,3.242000000000001
6.650241,0.489800,0.654500,3.238000000000001
6.670333,0.490200,0.654100,3.2480000000000007
6.690313,0.485000,0.645000,3.251000000000001
6.710405,0.483400,0.649400,3.1400000000000006
6.730386,0.468100,0.612200,3.142000000000001
6.750478,0.478500,0.640800,3.0470000000000006
6.770457,0.479900,0.644700,3.0510000000000006
6.790550,0.486800,0.653500,3.0540000000000007
6.810530,0.485600,0.638200,3.1880000000000006
6.830624,0.487400,0.646300,3.057000000000001
6.850603,0.490500,0.634600,2.8380000000000005
6.870695,0.500300,0.572100,3.7960000000000007
6.890675,0.484600,0.609200,3.0580000000000007
6.910768,0.491600,0.579900,3.682000000000001
6.930748,0.488600,0.587300,3.459000000000001
6.950841,0.489800,0.591700,3.354000000000001
6.970821,0.489900,0.598600,3.2000000000000006
6.990913,0.490800,0.597600,3.221000000000001
7.010893,0.486100,0.592800,3.1880000000000006
7.030985,0.487100,0.594500,3.169000000000001
7.050966,0.488200,0.594900,3.189000000000001
7.071058,0.489000,0.597900,3.129000000000001
7.091038,0.488500,0.598300,3.1160000000000005
7.111131,0.488400,0.602900,3.025000000000001
7.131110,0.488900,0.604900,3.0070000000000006
7.151203,0.488800,0.605700,2.9980000000000007
7.171183,0.488800,0.607000,2.988000000000001
7.191276,0.489100,0.608600,2.968000000000001
7.211256,0.492300,0.612200,2.9630000000000005
7.231348,0.492100,0.612500,2.9570000000000007
7.251328,0.486400,0.610300,2.9450000000000007
7.271421,0.486300,0.611000,2.9410000000000007
7.291400,0.468500,0.505200,2.9110000000000005
7.311493,0.486800,0.548900,2.932000000000001
7.331473,0.492800,0.578300,2.9350000000000005
7.351566,0.495500,0.581500,2.9390000000000005
7.371546,0.501700,0.571300,3.2190000000000007
7.391638,0.500500,0.574800,3.145000000000001
7.411618,0.499000,0.577000,3.0790000000000006
7.431711,0.499100,0.577900,3.064000000000001
7.451690,0.493800,0.574600,3.0300000000000007
7.471784,0.494700,0.576400,3.008000000000001
7.491763,0.492200,0.581300,2.9900000000000007
7.511855,0.493100,0.580800,3.0030000000000006
7.531835,0.483300,0.575600,2.9690000000000007
7.551928,0.483400,0.573000,2.9950000000000006
7.571908,0.479800,0.577900,2.8380000000000005
7.592001,0.480000,0.577800,2.8280000000000007
7.611981,0.475400,0.573500,2.8320000000000007
7.632073,0.475500,0.573500,2.827000000000001
7.652053,0.480100,0.577900,2.823000000000001
7.672146,0.479600,0.578100,2.823000000000001
7.692125,0.480000,0.577300,2.8240000000000007
7.712218,0.479600,0.577500,2.827000000000001
7.732198,0.474400,0.561200,2.8280000000000007
7.752291,0.483800,0.574200,2.8220000000000005
7.772271,0.483500,0.542900,2.8260000000000005
7.792363,0.486500,0.556100,2.8330000000000006
7.812343,0.489400,0.563800,2.8450000000000006
7.832436,0.489900,0.567100,2.8480000000000008
7.852416,0.484600,0.564000,2.8480000000000008
7.872508,0.485300,0.565200,2.8490000000000006
7.892488,0.484500,0.564800,2.8520000000000008
7.912581,0.484700,0.564900,2.8380000000000005
7.932561,0.485000,0.563900,2.8460000000000005
7.952654,0.485200,0.565200,2.8480000000000008
7.972633,0.485700,0.576200,2.8400000000000007
7.992726,0.485900,0.576500,2.843000000000001
8.012706,0.486300,0.576900,2.8370000000000006
8.032798,0.487000,0.577200,2.8440000000000007
8.052778,0.491500,0.581900,2.8480000000000008
8.072871,0.492700,0.583400,2.8490000000000006
8.092850,0.492500,0.582500,2.8480000000000008
8.112944,0.493500,0.583000,2.8360000000000007
8.132923,0.497300,0.585700,2.8480000000000008
8.153015,0.497800,0.585700,2.8480000000000008
8.172996,0.497800,0.585900,2.851000000000001
8.193088,0.498000,0.585900,2.8460000000000005
8.213068,0.497100,0.584800,2.843000000000001
8.233161,0.499800,0.587100,2.8380000000000005
8.253141,0.498700,0.585200,2.835000000000001
8.273233,0.497700,0.582200,2.8330000000000006
8.293213,0.500800,0.590500,2.8340000000000005
8.313306,0.501000,0.590500,2.8320000000000007
8.333286,0.500600,0.590300,2.8280000000000007
8.353378,0.500500,0.590200,2.8280000000000007
8.373358,0.500500,0.589600,2.8300000000000005
8.393451,0.500500,0.589400,2.8320000000000007
8.413431,0.498700,0.592200,2.8600000000000008
8.433523,0.502700,0.605500,2.8410000000000006
8.453503,0.501400,0.603100,2.8450000000000006
8.473596,0.503000,0.608600,2.8370000000000006
8.493575,0.502900,0.607600,2.8300000000000005
8.513668,0.502700,0.607700,2.835000000000001
8.533648,0.502400,0.607300,2.8500000000000005
8.553741,0.502600,0.607600,2.8440000000000007
8.573720,0.502200,0.608000,2.8450000000000006
8.593813,0.497100,0.617800,2.9390000000000005
8.613793,0.468800,0.571600,2.9170000000000007
8.633886,0.481400,0.594700,2.9330000000000007
8.653866,0.483900,0.606400,2.904000000000001
8.673958,0.484700,0.604600,2.908000000000001
8.693938,0.485300,0.607900,2.9110000000000005
8.714031,0.485400,0.608100,2.9170000000000007
8.734011,0.485700,0.609900,2.9310000000000005
8.754102,0.486400,0.611600,2.9350000000000005
8.774083,0.483500,0.607600,2.940000000000001
8.794176,0.485700,0.612200,2.9450000000000007
8.814155,0.488400,0.617900,2.9610000000000007
8.834248,0.490100,0.619000,2.972000000000001
8.854228,0.498100,0.613100,3.029000000000001
8.874321,0.499000,0.613500,3.0380000000000007
8.894301,0.497100,0.611900,3.0830000000000006
8.914393,0.498300,0.612900,3.133000000000001
8.934373,0.490300,0.591400,3.121000000000001
8.954465,0.491000,0.595600,3.121000000000001
8.974446,0.489800,0.588200,3.1040000000000005
8.994538,0.495300,0.600300,3.1220000000000008
9.014518,0.491000,0.591300,3.1240000000000006
9.034610,0.492300,0.598600,3.1390000000000007
9.054591,0.492100,0.599100,3.137000000000001
9.074683,0.496300,0.610300,3.137000000000001
9.094663,0.489500,0.581000,3.138000000000001
9.114756,0.491000,0.587600,3.1280000000000006
9.134735,0.484400,0.583100,3.1360000000000006
9.154828,0.486400,0.587100,3.1390000000000007
9.174808,0.487800,0.590200,3.149000000000001
9.194901,0.489700,0.590900,3.161000000000001
9.214881,0.466300,0.578500,3.117000000000001
9.234973,0.479200,0.593900,3.154000000000001
9.254953,0.487700,0.608200,3.166000000000001
9.275045,0.489500,0.608300,3.1750000000000007
9.295026,0.488800,0.606300,3.1880000000000006
9.315119,0.489300,0.606300,3.194000000000001
9.335098,0.478500,0.589200,3.197000000000001
9.355191,0.476700,0.589400,3.1990000000000007
9.375170,0.481100,0.598200,3.2000000000000006
9.395263,0.483500,0.599900,3.1990000000000007
9.415243,0.484500,0.601200,3.2080000000000006
9.435336,0.484700,0.602300,3.2070000000000007
9.455315,0.480000,0.595300,3.2080000000000006
9.475408,0.492300,0.603700,3.2730000000000006
9.495388,0.495200,0.605500,3.262000000000001
9.515481,0.494900,0.606300,3.2390000000000008
9.535460,0.496600,0.607200,3.2430000000000008
9.555552,0.497000,0.607400,3.234000000000001
9.575533,0.496500,0.607900,3.246000000000001
9.595627,0.497400,0.607700,3.2430000000000008
9.615606,0.498000,0.608400,3.242000000000001
9.635698,0.497600,0.607900,3.2400000000000007
9.655678,0.502900,0.616700,3.2400000000000007
9.675771,0.500400,0.614800,3.217000000000001
9.695750,0.499600,0.614200,3.201000000000001
9.715843,0.499200,0.613900,3.210000000000001
9.735822,0.494600,0.607000,3.206000000000001
9.755915,0.494500,0.607700,3.209000000000001
9.775895,0.491500,0.602800,3.2040000000000006
9.795989,0.491300,0.603700,3.2030000000000007
9.815968,0.487400,0.599500,3.1950000000000007
9.836061,0.487100,0.600400,3.1910000000000007
9.856040,0.486200,0.600100,3.1910000000000007
9.876133,0.486000,0.600200,3.189000000000001
9.896113,0.485200,0.545200,4.231000000000001
9.916205,0.486600,0.570200,3.736000000000001
9.936185,0.487700,0.578900,3.5540000000000007
9.956278,0.487800,0.584300,3.464000000000001
9.976258,0.475300,0.572900,3.404000000000001
9.996351,0.478200,0.579200,3.3600000000000008
10.016331,0.482800,0.587200,3.326000000000001
10.036423,0.483500,0.588900,3.302000000000001
10.056403,0.483500,0.590000,3.286000000000001
10.076496,0.483700,0.591100,3.270000000000001
10.096476,0.478800,0.590900,3.1560000000000006
10.116568,0.479000,0.592300,3.1400000000000006
10.136548,0.479700,0.587600,3.2450000000000006
10.156640,0.484600,0.594100,3.234000000000001
10.176621,0.483400,0.594200,3.222000000000001
10.196712,0.483700,0.593700,3.221000000000001
10.216694,0.483400,0.595000,3.226000000000001
10.236786,0.483600,0.594500,3.213000000000001
10.256765,0.486400,0.589700,3.343000000000001
10.276858,0.484400,0.596700,3.201000000000001
10.296838,0.487700,0.598600,3.1870000000000007
10.316931,0.487800,0.599000,3.2000000000000006
10.336910,0.484300,0.590000,3.0550000000000006
10.357003,0.484300,0.589700,3.0390000000000006
10.376983,0.493100,0.610100,3.1020000000000008
10.397076,0.500400,0.619300,3.0860000000000007
10.417055,0.501200,0.618700,3.085000000000001
10.437148,0.501100,0.618100,3.0880000000000005
10.457128,0.500100,0.615200,3.0760000000000005
10.477220,0.500200,0.614600,3.077000000000001
10.497201,0.499200,0.614700,3.0820000000000007
10.517293,0.499300,0.615100,3.0800000000000005
10.537273,0.498900,0.614500,3.085000000000001
10.557366,0.498900,0.614900,3.0800000000000005
10.577345,0.498700,0.614100,3.0800000000000005
10.597438,0.498600,0.613900,3.0860000000000007
10.617418,0.494500,0.609800,3.0860000000000007
10.637511,0.494200,0.609400,3.105000000000001
10.657491,0.495200,0.610200,3.097000000000001
10.677583,0.496300,0.610800,3.097000000000001
10.697563,0.496300,0.609200,3.1030000000000006
10.717656,0.496800,0.609500,3.1040000000000005
10.737636,0.486200,0.584500,3.1220000000000008
10.757729,0.500600,0.615700,3.130000000000001
10.777708,0.501400,0.616100,3.1320000000000006
10.797800,0.501400,0.616100,3.1320000000000006
10.817780,0.501100,0.614700,3.1390000000000007
10.837873,0.501600,0.614600,3.141000000000001
10.857853,0.502700,0.615400,3.1550000000000007
10.877946,0.502700,0.615300,3.1510000000000007
10.897925,0.503100,0.616000,3.154000000000001
10.918018,0.503600,0.615900,3.1590000000000007
10.937998,0.497900,0.602700,3.149000000000001
10.958091,0.498600,0.604100,3.146000000000001
10.978070,0.498900,0.604600,3.149000000000001
10.998164,0.499200,0.605300,3.150000000000001
11.018143,0.499600,0.606000,3.154000000000001
11.038236,0.502300,0.607600,3.1590000000000007
11.058215,0.500500,0.606900,3.161000000000001
11.078308,0.501100,0.608900,3.1590000000000007
11.098288,0.481600,0.594200,3.1360000000000006
11.118380,0.489900,0.623600,3.1190000000000007
11.138360,0.455800,0.504300,3.1190000000000007
11.158453,0.479500,0.587300,3.1060000000000008
11.178433,0.481100,0.594600,3.1040000000000005
11.198526,0.483600,0.599800,3.0990000000000006
11.218505,0.476900,0.594600,3.0990000000000006
11.238598,0.479100,0.599600,3.0950000000000006
11.258578,0.480000,0.603500,3.0920000000000005
11.278671,0.481300,0.606100,3.0910000000000006
11.298650,0.481600,0.607700,3.0870000000000006
11.318743,0.487400,0.619700,3.0880000000000005
11.338723,0.485700,0.620500,3.0910000000000006
11.358816,0.485900,0.620800,3.0960000000000005
11.378795,0.489600,0.604800,3.121000000000001
11.398888,0.489800,0.611900,3.0830000000000006
11.418868,0.486000,0.582400,3.0990000000000006
11.438961,0.491800,0.607700,3.101000000000001
11.458940,0.481700,0.593900,3.0990000000000006
11.479033,0.485000,0.601400,3.1030000000000006
11.499013,0.487800,0.603700,3.1080000000000005
11.519106,0.490300,0.605100,3.1200000000000006
11.539085,0.486500,0.593600,3.1240000000000006
11.559178,0.487200,0.591800,3.133000000000001
11.579158,0.482300,0.592000,3.1510000000000007
11.599250,0.483600,0.594600,3.162000000000001
11.619230,0.486400,0.593200,3.1670000000000007
11.639323,0.490000,0.594200,3.307000000000001
11.659303,0.490800,0.597400,3.318000000000001
11.679396,0.491400,0.597400,3.326000000000001
11.699376,0.487500,0.590300,3.3290000000000006
11.719468,0.488400,0.591800,3.3250000000000006
11.739448,0.489100,0.593100,3.3090000000000006
11.759541,0.488000,0.593000,3.2600000000000007
11.779521,0.486400,0.592800,3.262000000000001
11.799613,0.488900,0.601600,3.2520000000000007
11.819593,0.478600,0.589400,3.2520000000000007
11.839686,0.480300,0.597700,3.154000000000001
11.859666,0.481100,0.599400,3.150000000000001
11.879758,0.481700,0.600100,3.1440000000000006
11.899738,0.477400,0.593000,3.142000000000001
11.919830,0.477800,0.594500,3.137000000000001
11.939810,0.477700,0.594100,3.1400000000000006
11.959903,0.477900,0.594400,3.142000000000001
11.979883,0.478100,0.594200,3.1390000000000007
11.999976,0.477900,0.594500,3.1390000000000007
12.019956,0.481100,0.599200,3.1360000000000006
12.040049,0.481200,0.598300,3.1440000000000006
12.060028,0.481600,0.598200,3.1470000000000007
12.080120,0.481600,0.598700,3.1520000000000006
